timestamp_ms,frame_time_ms,fps
8328.018,0.368,2713.822
8328.390,0.435,2299.152
8328.830,0.448,2230.420
8329.283,0.430,2324.722
8329.718,0.468,2138.557
8330.191,0.516,1936.420
8330.713,0.511,1955.447
8331.233,3.817,261.964
8335.071,0.502,1992.472
8335.578,0.373,2680.771
8335.955,0.384,2606.026
8336.344,0.404,2476.418
8336.752,0.374,2670.405
8337.131,0.386,2588.876
8337.522,0.372,2685.631
8337.899,0.377,2655.337
8338.280,0.382,2616.096
8338.666,0.369,2713.226
8339.040,0.388,2576.636
8339.432,0.370,2699.237
8339.819,0.370,2700.090
8340.194,0.388,2577.805
8340.587,0.360,2774.025
8340.952,0.388,2577.559
8341.344,0.370,2700.798
8341.719,0.383,2608.977
8342.107,0.369,2708.244
8342.481,0.370,2700.695
8342.855,0.372,2690.146
8343.232,0.378,2642.692
8343.615,0.436,2296.143
8344.055,0.371,2695.810
8344.430,0.373,2678.660
8344.808,0.385,2599.928
8345.197,0.383,2612.467
8345.585,0.372,2688.028
8345.962,0.370,2699.201
8346.337,0.417,2397.604
8346.759,0.370,2699.944
8347.134,0.381,2621.713
8347.520,3.457,289.240
8350.999,0.481,2079.041
8351.485,0.370,2700.484
8351.859,0.389,2568.271
8352.253,0.374,2676.896
8352.631,0.355,2818.529
8352.990,0.357,2804.294
8353.351,0.351,2848.313
8353.707,0.359,2785.585
8354.070,0.347,2879.935
8354.422,0.428,2335.428
8354.855,0.410,2439.506
8355.269,0.364,2745.480
8355.638,0.394,2538.367
8356.036,0.370,2701.432
8356.411,0.388,2577.047
8356.803,0.372,2687.818
8357.180,0.375,2667.841
8357.559,0.368,2717.236
8357.932,0.370,2703.521
8358.306,0.390,2562.151
8358.701,0.367,2725.538
8359.074,0.368,2720.940
8359.447,0.421,2373.899
8359.873,0.396,2527.263
8360.273,0.417,2400.701
8360.695,0.401,2492.715
8361.101,0.422,2368.153
8361.528,0.391,2557.335
8361.923,0.368,2714.507
8362.302,0.381,2627.852
8362.687,0.370,2703.740
8363.061,0.419,2385.821
8363.485,0.386,2590.184
8363.876,3.903,256.222
8367.797,0.494,2022.752
8368.296,0.416,2403.026
8368.717,0.421,2377.036
8369.142,0.389,2571.778
8369.535,0.455,2195.881
8369.995,0.380,2634.574
8370.379,0.438,2281.568
8370.822,0.371,2698.735
8371.208,0.413,2420.856
8371.646,0.363,2755.443
8372.014,0.365,2742.499
8372.383,0.435,2301.099
8372.932,0.369,2712.291
8373.306,0.426,2348.272
8373.738,0.416,2404.465
8374.159,0.423,2366.197
8374.587,0.565,1770.287
8375.162,0.662,1510.024
8375.832,0.459,2176.880
8376.296,0.441,2268.623
8376.742,0.376,2656.826
8377.123,0.398,2514.483
8377.525,0.446,2241.886
8377.976,0.372,2691.631
8378.352,0.420,2383.393
8378.776,0.372,2688.338
8379.152,0.369,2711.313
8379.525,0.475,2106.314
8380.019,0.465,2151.944
8380.488,0.426,2346.823
8380.920,3.469,288.257
8384.406,0.501,1995.243
8384.912,0.368,2716.742
8385.284,0.379,2635.456
8385.668,0.385,2599.590
8386.057,0.354,2821.909
8386.416,0.370,2700.601
8386.790,0.354,2825.577
8387.149,0.405,2467.789
8387.559,0.360,2779.770
8387.923,0.346,2887.069
8388.273,0.364,2749.980
8388.641,0.347,2877.921
8388.992,0.369,2713.380
8389.365,0.346,2891.009
8389.715,0.364,2746.400
8390.083,0.351,2852.278
8390.438,0.365,2740.559
8390.807,0.347,2878.510
8391.158,0.346,2886.978
8391.508,0.359,2788.537
8391.871,0.349,2862.606
8392.224,0.372,2688.924
8392.600,0.346,2892.564
8392.950,0.362,2765.112
8393.316,0.350,2855.519
8393.670,0.362,2765.426
8394.036,0.404,2476.216
8394.443,0.350,2854.859
8394.798,0.354,2825.074
8395.156,0.347,2882.343
8395.507,0.362,2762.278
8395.873,0.344,2905.938
8396.221,0.355,2816.441
8396.580,0.460,2173.020
8397.045,0.362,2760.128
8397.412,3.989,250.716
8401.415,0.500,1999.064
8401.920,0.392,2552.753
8402.316,0.409,2443.560
8402.729,0.347,2885.636
8403.080,0.353,2836.364
8403.436,0.377,2653.512
8403.817,0.350,2854.256
8404.171,0.329,3040.540
8404.504,0.348,2873.076
8404.856,0.333,3005.765
8405.192,0.341,2934.109
8405.537,0.334,2995.456
8405.875,0.330,3031.856
8406.208,0.329,3040.475
8406.541,0.331,3025.471
8406.876,0.332,3010.860
8407.212,0.341,2928.721
8407.559,0.330,3028.358
8407.893,0.379,2636.248
8408.276,0.355,2818.998
8408.635,0.358,2789.424
8408.997,0.365,2740.567
8409.366,0.347,2884.180
8409.717,0.346,2892.389
8410.066,0.347,2884.604
8410.417,0.347,2879.048
8410.768,0.357,2803.390
8411.129,0.345,2897.560
8411.478,0.365,2737.244
8411.847,0.349,2862.795
8412.201,0.369,2710.990
8412.573,0.340,2942.258
8412.917,0.396,2522.132
8413.346,0.515,1940.056
8413.866,0.369,2711.997
8414.239,4.160,240.395
8418.416,0.583,1713.875
8419.005,0.471,2125.389
8419.481,0.427,2343.853
8419.913,0.456,2193.141
8420.374,0.444,2253.592
8420.823,0.393,2544.335
8421.220,0.451,2217.993
8421.675,0.404,2476.897
8422.083,0.391,2558.474
8422.486,0.397,2515.900
8422.888,0.421,2377.697
8423.313,0.448,2232.796
8423.765,0.408,2449.216
8424.178,0.403,2480.048
8424.586,0.383,2609.140
8424.973,0.420,2382.399
8425.400,0.384,2600.929
8425.789,0.389,2570.489
8426.182,0.415,2408.414
8426.602,0.386,2587.958
8426.992,0.406,2464.019
8427.403,0.397,2521.413
8427.804,0.389,2569.485
8428.197,0.411,2431.954
8428.613,0.390,2562.119
8429.007,0.390,2562.342
8429.402,0.390,2567.242
8429.796,0.495,2021.411
8430.295,0.440,2274.438
8430.740,3.742,267.203
8434.504,0.491,2034.812
8435.001,0.394,2536.372
8435.399,0.420,2383.779
8435.823,0.402,2488.342
8436.229,0.385,2599.300
8436.618,0.370,2699.398
8436.993,0.372,2688.093
8437.369,0.372,2688.627
8437.745,0.388,2577.160
8438.138,0.368,2716.587
8438.510,0.376,2662.910
8438.890,0.372,2686.720
8439.266,0.376,2661.932
8439.646,0.387,2584.266
8440.037,0.402,2487.593
8440.444,0.428,2334.594
8440.877,0.373,2679.744
8441.254,0.419,2387.142
8441.678,0.387,2582.164
8442.069,0.369,2710.453
8442.443,0.417,2398.645
8442.864,0.385,2599.030
8443.253,0.422,2371.860
8443.685,0.373,2677.477
8444.063,0.433,2308.451
8444.502,0.364,2744.599
8444.871,0.382,2619.948
8445.258,0.380,2634.296
8445.642,0.375,2669.935
8446.020,0.369,2708.332
8446.394,0.405,2471.186
8446.803,0.395,2531.537
8447.202,3.529,283.374
8450.746,0.471,2124.085
8451.222,0.407,2459.420
8451.633,0.405,2471.235
8452.042,0.382,2615.542
8452.429,0.398,2512.197
8452.832,0.377,2655.528
8453.213,0.394,2537.144
8453.611,0.437,2286.242
8454.055,0.361,2768.158
8454.421,0.391,2554.774
8454.817,0.372,2690.559
8455.193,0.389,2568.726
8455.587,0.372,2689.705
8455.963,0.427,2341.745
8456.395,0.417,2400.661
8456.816,0.373,2679.579
8457.194,0.379,2635.338
8457.578,0.383,2611.314
8457.965,0.373,2683.627
8458.342,0.391,2559.620
8458.738,0.371,2695.854
8459.113,0.372,2686.590
8459.490,0.377,2652.907
8459.872,0.455,2199.668
8460.332,0.521,1919.021
8460.878,0.460,2171.576
8461.344,0.409,2445.036
8461.758,0.402,2489.860
8462.165,0.432,2312.748
8462.602,0.389,2568.159
8462.996,0.401,2491.926
8463.403,0.409,2443.506
8463.816,3.506,285.256
8467.337,0.476,2102.395
8467.818,0.402,2485.923
8468.224,0.392,2551.873
8468.621,0.389,2572.089
8469.014,0.400,2497.085
8469.419,0.541,1848.494
8469.965,0.369,2713.240
8470.339,0.381,2622.098
8470.725,0.375,2669.977
8471.104,0.393,2542.666
8471.502,0.376,2662.322
8471.883,0.376,2656.854
8472.264,0.455,2198.991
8472.723,0.415,2407.956
8473.143,0.362,2759.793
8473.510,0.374,2674.977
8473.889,0.373,2683.339
8474.266,0.426,2347.859
8474.697,0.473,2114.961
8475.175,0.429,2330.633
8475.609,0.421,2376.460
8476.035,0.394,2539.766
8476.433,0.396,2526.880
8476.834,0.411,2431.865
8477.250,0.413,2422.909
8477.672,0.394,2539.657
8478.071,0.398,2511.414
8478.474,0.399,2509.026
8478.878,0.411,2431.516
8479.294,0.397,2519.837
8479.696,0.402,2487.327
8480.103,0.432,2314.124
8480.540,3.911,255.657
8484.462,0.609,1641.139
8485.100,0.502,1992.016
8485.607,0.409,2442.653
8486.022,0.450,2223.161
8486.476,0.430,2327.113
8486.911,0.405,2469.837
8487.321,0.395,2528.899
8487.721,0.428,2336.935
8488.154,0.433,2309.383
8488.592,0.386,2593.448
8488.983,0.429,2330.030
8489.417,0.403,2481.925
8489.825,0.426,2347.997
8490.256,0.415,2409.650
8490.676,0.393,2543.604
8491.074,0.415,2406.779
8491.494,0.404,2475.303
8491.903,0.371,2697.352
8492.278,0.433,2308.866
8492.716,0.368,2715.635
8493.089,0.375,2669.122
8493.468,0.428,2337.279
8493.901,0.395,2528.451
8494.301,0.430,2324.506
8494.737,0.384,2605.877
8495.125,0.370,2699.689
8495.501,0.426,2344.996
8495.932,0.393,2541.884
8496.330,0.473,2112.347
8496.809,0.401,2496.704
8497.214,4.013,249.200
8501.244,0.525,1904.432
8501.774,0.425,2352.493
8502.205,0.450,2219.795
8502.663,0.431,2318.093
8503.100,0.472,2119.376
8503.577,0.394,2537.054
8503.976,0.398,2514.623
8504.379,0.429,2331.720
8504.813,0.394,2536.153
8505.212,0.410,2441.859
8505.627,0.440,2273.719
8506.072,0.396,2523.328
8506.473,0.399,2506.002
8506.877,0.403,2481.691
8507.285,0.398,2513.112
8507.688,0.415,2411.481
8508.108,0.398,2511.150
8508.511,0.394,2541.290
8508.909,0.412,2426.230
8509.326,0.396,2527.831
8509.726,0.401,2491.374
8510.133,0.396,2523.774
8510.534,0.394,2535.047
8510.933,0.410,2436.748
8511.349,0.403,2484.133
8511.756,0.393,2541.406
8512.155,0.416,2402.703
8512.576,0.391,2556.825
8512.972,0.406,2462.199
8513.383,0.400,2500.500
8513.788,3.709,269.615
8517.513,0.514,1947.090
8518.032,0.427,2340.397
8518.465,0.461,2167.420
8518.931,0.432,2316.842
8519.368,0.562,1780.769
8519.945,0.456,2192.314
8520.406,0.423,2366.489
8520.834,0.421,2373.594
8521.261,0.409,2444.767
8521.675,0.416,2406.374
8522.095,0.396,2523.131
8522.497,0.409,2444.958
8522.911,0.396,2526.426
8523.311,0.399,2504.025
8523.716,0.415,2411.277
8524.135,0.396,2527.027
8524.536,0.395,2531.626
8524.936,0.410,2441.716
8525.351,0.396,2523.889
8525.752,0.408,2450.698
8526.166,0.404,2477.197
8526.575,0.389,2570.846
8526.969,0.407,2454.686
8527.381,0.427,2339.614
8527.814,0.410,2439.965
8528.229,0.487,2052.474
8528.722,0.419,2383.932
8529.146,0.397,2517.611
8529.556,0.392,2550.025
8529.953,0.430,2325.462
8530.388,0.413,2423.790
8530.806,3.888,257.214
8534.738,0.522,1914.726
8535.268,0.417,2395.950
8535.691,0.430,2327.487
8536.125,0.403,2480.442
8536.534,0.420,2379.083
8536.959,0.439,2278.330
8537.403,0.399,2507.422
8537.807,0.418,2391.183
8538.251,0.406,2463.752
8538.662,0.396,2525.584
8539.063,0.414,2416.726
8539.482,0.401,2493.399
8539.888,0.395,2533.480
8540.288,0.417,2395.715
8540.710,0.396,2523.723
8541.111,0.402,2486.362
8541.518,0.400,2499.925
8541.923,0.395,2534.103
8542.323,0.429,2329.960
8542.757,0.414,2414.613
8543.176,0.407,2458.053
8543.588,0.379,2636.609
8543.972,0.434,2305.476
8544.411,0.402,2485.991
8544.818,0.430,2325.327
8545.255,0.531,1882.509
8545.794,0.448,2230.475
8546.247,0.458,2183.840
8546.853,0.368,2718.130
8547.226,0.515,1940.350
8547.747,4.250,235.306
8552.019,0.560,1786.940
8552.587,0.377,2655.619
8552.969,0.408,2453.915
8553.382,0.415,2411.242
8553.801,0.401,2496.150
8554.207,0.395,2534.520
8554.606,0.372,2691.732
8554.982,0.395,2532.178
8555.382,0.381,2621.947
8555.768,0.395,2531.421
8556.168,0.394,2537.124
8556.567,0.401,2493.927
8556.972,0.416,2405.488
8557.393,0.444,2251.887
8557.842,0.402,2490.579
8558.248,0.428,2334.360
8558.681,0.418,2391.521
8559.104,0.389,2569.664
8559.498,0.361,2770.751
8559.863,0.357,2803.303
8560.225,0.381,2624.500
8560.610,0.355,2814.420
8560.970,0.373,2682.188
8561.347,0.357,2801.913
8561.709,0.357,2800.556
8562.070,0.363,2758.613
8562.437,0.432,2316.525
8562.873,0.443,2255.722
8563.323,0.388,2576.065
8563.715,0.404,2477.240
8564.124,3.749,266.767
8567.892,0.500,1999.564
8568.397,0.413,2423.790
8568.814,0.504,1984.536
8569.323,0.430,2325.084
8569.758,0.427,2340.435
8570.192,0.441,2265.514
8570.639,0.387,2586.399
8571.030,0.408,2449.162
8571.443,0.410,2438.810
8571.857,0.395,2533.929
8572.257,0.418,2392.047
8572.680,0.380,2630.610
8573.065,0.399,2506.831
8573.468,0.384,2607.331
8573.857,0.380,2634.810
8574.241,0.440,2271.499
8574.686,0.446,2241.770
8575.137,0.380,2634.345
8575.521,0.437,2286.833
8575.963,0.377,2651.760
8576.346,0.437,2286.849
8576.788,0.382,2620.298
8577.174,0.408,2452.447
8577.587,0.408,2450.980
8578.000,0.377,2652.548
8578.382,0.425,2353.988
8578.812,0.442,2261.722
8579.260,0.458,2183.506
8579.723,0.398,2514.287
8580.125,0.430,2324.338
8580.560,3.634,275.184
8584.212,0.559,1789.415
8584.777,0.386,2592.494
8585.167,0.473,2112.271
8585.645,0.402,2486.412
8586.052,0.394,2540.896
8586.450,0.440,2273.321
8586.895,0.380,2634.935
8587.279,0.421,2374.254
8587.705,0.622,1608.516
8588.337,0.573,1745.420
8588.920,0.486,2058.155
8589.412,0.479,2086.628
8589.921,0.443,2257.877
8590.369,0.447,2237.056
8590.821,0.411,2433.919
8591.237,0.422,2371.337
8591.664,0.415,2407.365
8592.084,0.397,2518.092
8592.486,0.404,2473.386
8592.896,0.412,2426.813
8593.313,0.395,2530.601
8593.713,0.404,2476.480
8594.122,0.399,2505.154
8594.526,0.394,2536.938
8594.925,0.411,2434.132
8595.341,0.406,2460.025
8595.752,0.395,2529.910
8596.153,0.406,2462.545
8596.564,0.448,2232.576
8597.017,0.443,2254.919
8597.467,3.853,259.551
8601.342,0.546,1831.073
8601.894,0.440,2270.266
8602.339,0.441,2266.212
8602.785,0.461,2170.638
8603.252,0.417,2398.743
8603.674,0.427,2341.471
8604.106,0.409,2445.048
8604.521,0.406,2463.497
8604.932,0.413,2422.968
8605.350,0.407,2457.612
8605.762,0.421,2377.788
8606.187,0.430,2327.568
8606.622,0.406,2464.967
8607.033,0.423,2365.459
8607.461,0.448,2231.580
8607.917,0.388,2576.105
8608.310,0.429,2333.134
8608.744,0.413,2423.003
8609.162,0.429,2329.791
8609.597,0.458,2183.583
8610.060,0.433,2312.075
8610.498,0.418,2393.845
8610.921,0.448,2231.695
8611.374,0.455,2197.121
8611.835,0.426,2345.408
8612.272,0.425,2354.265
8612.702,0.421,2375.145
8613.128,0.477,2094.719
8613.611,0.432,2316.982
8614.048,0.528,1894.140
8614.587,4.122,242.587
8618.727,0.666,1501.456
8619.401,0.443,2257.882
8619.853,0.535,1869.089
8620.398,0.656,1523.837
8621.066,0.637,1569.309
8621.709,0.509,1966.271
8622.222,0.470,2128.438
8622.698,0.444,2253.663
8623.146,0.444,2253.841
8623.595,0.420,2380.102
8624.022,0.414,2417.322
8624.441,0.436,2291.071
8624.883,0.427,2343.364
8625.315,0.398,2514.648
8625.717,0.410,2441.508
8626.132,0.471,2124.875
8626.610,0.354,2826.256
8626.970,0.423,2363.172
8627.398,0.405,2469.337
8627.809,0.431,2318.964
8628.246,0.505,1978.678
8628.759,0.445,2248.313
8629.210,0.493,2028.990
8629.709,0.512,1954.843
8630.226,0.599,1668.165
8630.833,0.631,1584.608
8631.474,4.596,217.574
8636.135,0.702,1423.656
8636.854,0.571,1750.651
8637.435,0.484,2064.320
8637.927,0.454,2203.449
8638.388,0.470,2129.717
8638.865,0.526,1900.425
8639.401,0.619,1614.789
8640.030,0.606,1650.677
8640.646,0.411,2436.048
8641.083,0.519,1927.729
8641.612,0.551,1814.981
8642.171,0.522,1915.790
8642.702,0.492,2030.647
8643.201,0.483,2068.252
8643.691,0.536,1866.006
8644.234,0.467,2141.933
8644.708,0.479,2086.912
8645.196,0.457,2188.993
8645.661,0.465,2151.884
8646.133,0.571,1752.609
8646.717,0.531,1883.935
8647.255,0.606,1649.229
8647.872,4.255,235.035
8652.144,1.201,832.351
8653.371,0.582,1718.686
8653.959,0.458,2182.725
8654.423,0.450,2220.574
8654.878,0.395,2529.692
8655.279,0.568,1760.402
8655.858,0.463,2159.865
8656.327,0.451,2214.933
8656.784,0.416,2406.293
8657.205,0.456,2193.334
8657.670,0.420,2380.964
8658.095,0.412,2428.965
8658.511,0.408,2448.898
8658.924,0.418,2390.943
8659.347,1.542,648.339
8660.900,0.489,2047.045
8661.394,0.454,2200.486
8661.853,0.394,2535.375
8662.252,0.413,2419.767
8662.670,0.419,2388.071
8663.094,0.518,1931.031
8663.618,0.415,2412.411
8664.037,0.461,2169.640
8664.504,4.509,221.802
8669.024,2.287,437.226
8671.321,3.416,292.781
8674.797,0.612,1633.261
8675.418,0.980,1020.926
8676.408,0.468,2138.923
8676.882,0.465,2149.516
8677.353,0.404,2475.505
8677.762,0.387,2580.745
8678.154,2.360,423.643
8680.526,3.992,250.515
8684.613,0.602,1660.275
8685.222,0.453,2208.173
8685.680,0.439,2277.967
8686.123,0.515,1941.163
8686.644,0.414,2412.988
8687.063,0.422,2368.338
8687.490,0.363,2755.428
8687.859,0.395,2528.969
8688.259,0.520,1924.846
8688.798,0.408,2452.393
8689.213,0.507,1970.797
8689.727,0.467,2140.658
8690.199,0.448,2233.614
8690.652,0.426,2346.674
8691.083,0.402,2489.643
8691.490,0.401,2492.311
8691.896,0.394,2539.296
8692.295,0.416,2402.177
8692.717,0.400,2498.089
8693.122,0.394,2538.567
8693.521,0.412,2427.344
8693.938,0.393,2544.724
8694.336,0.442,2262.710
8694.784,0.428,2337.672
8695.218,0.425,2353.074
8695.648,0.469,2133.402
8696.124,0.399,2505.813
8696.529,0.444,2253.435
8696.978,0.405,2471.546
8697.389,3.742,267.228
8701.153,0.548,1824.977
8701.706,0.436,2294.778
8702.147,0.415,2406.889
8702.568,0.469,2134.431
8703.041,0.402,2486.387
8703.448,0.373,2682.195
8703.826,0.386,2593.058
8704.216,0.382,2617.753
8704.603,0.404,2478.137
8705.011,0.390,2567.210
8705.406,0.383,2607.814
8705.794,0.401,2495.184
8706.201,0.421,2378.082
8706.626,0.376,2658.330
8707.007,0.406,2463.364
8707.418,0.375,2665.295
8707.798,0.399,2505.136
8708.202,0.408,2450.884
8708.615,0.371,2692.515
8708.991,0.387,2586.680
8709.383,0.396,2524.360
8709.784,0.373,2677.864
8710.162,0.409,2445.825
8710.576,0.384,2602.547
8710.977,0.366,2735.679
8711.349,0.383,2611.907
8711.737,0.376,2656.064
8712.118,0.389,2568.297
8712.514,0.383,2608.589
8712.905,0.385,2599.901
8713.310,0.397,2516.907
8713.714,0.395,2531.235
8714.116,3.745,267.010
8717.886,0.564,1773.053
8718.457,0.433,2311.375
8718.895,0.412,2424.530
8719.313,0.423,2362.363
8719.741,0.395,2531.947
8720.142,0.386,2593.361
8720.533,0.375,2666.951
8720.913,0.406,2464.596
8721.325,0.395,2530.633
8721.725,0.404,2476.952
8722.135,0.424,2357.745
8722.565,0.361,2769.239
8722.931,0.397,2516.350
8723.335,0.387,2583.025
8723.727,0.392,2551.769
8724.124,0.400,2499.132
8724.529,0.364,2749.579
8724.898,0.413,2420.405
8725.317,0.402,2487.154
8725.725,0.398,2509.788
8726.128,0.403,2482.024
8726.536,0.376,2661.132
8726.917,0.436,2295.036
8727.359,0.377,2649.315
8727.741,0.373,2680.498
8728.119,0.393,2543.364
8728.517,0.374,2670.412
8728.896,0.388,2574.241
8729.289,0.459,2177.179
8729.753,0.462,2166.214
8730.220,0.401,2492.131
8730.626,3.584,279.042
8734.254,0.570,1754.488
8734.830,0.407,2455.476
8735.243,0.438,2281.735
8735.687,0.493,2028.961
8736.187,0.453,2208.651
8736.645,0.364,2746.408
8737.014,0.389,2571.811
8737.408,0.418,2391.669
8737.834,0.376,2661.202
8738.214,0.396,2527.812
8738.614,0.383,2611.593
8739.002,0.563,1776.524
8739.575,0.494,2022.347
8740.075,0.416,2401.347
8740.497,0.403,2479.974
8740.905,0.437,2289.671
8741.347,0.400,2502.659
8741.752,0.400,2502.064
8742.157,0.419,2386.931
8742.581,0.395,2530.262
8742.981,0.409,2443.733
8743.395,0.405,2466.906
8743.805,0.417,2398.133
8744.228,0.417,2398.415
8744.650,0.401,2494.058
8745.056,0.397,2520.028
8745.458,0.412,2425.213
8745.875,0.403,2482.375
8746.283,0.474,2110.177
